Unnamed: 0,studyName,Sample Number,Region,Island,Stage,Individual ID,Clutch Completion,Date Egg,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Sex,Delta 15 N (o/oo),Delta 13 C (o/oo),Comments,Species
63,809,63,0,0.731578947368421,1,3,1,111308,0.3272727272727274,0.6071428571428572,0.33898305084745806,0.375,0,0.19684112954898492,0.12947286644154765,0.456140350877193,0
64,809,64,0,0.731578947368421,1,3,1,111308,0.15636363636363626,0.4761904761904763,0.20338983050847492,0.04166666666666663,1,0.1975546100779224,0.2791941489444021,0.456140350877193,0
65,809,65,0,0.731578947368421,1,5,1,111308,0.34545454545454546,0.5833333333333335,0.33898305084745806,0.3472222222222223,0,0.24314382972498993,0.2864863024510438,0.0,0
66,809,66,0,0.731578947368421,1,2,1,11608,0.12363636363636354,0.36904761904761907,0.38983050847457656,0.18055555555555558,0,0.18477357029631514,0.3290537842748247,0.456140350877193,0
67,809,67,0,0.731578947368421,1,2,1,11608,0.3272727272727274,0.7142857142857144,0.27118644067796627,0.38888888888888884,0,0.21435816961041976,0.3740230959462929,0.456140350877193,0
68,809,68,0,0.0,1,3,0,111108,0.13818181818181818,0.41666666666666696,0.30508474576271194,0.09722222222222221,1,0.16805745684535878,0.2910454459634728,0.456140350877193,0
69,809,69,0,0.0,1,3,0,111108,0.35272727272727256,0.75,0.4406779661016951,0.48611111111111116,0,0.24570957725384313,0.2960348141522253,0.456140350877193,0
70,809,70,0,0.0,1,5,1,111408,0.05090909090909079,0.7023809523809526,0.30508474576271194,0.25,0,0.05096317883995627,0.11999554299615944,0.456140350877193,0
71,809,71,0,0.0,1,3,1,111408,0.27636363636363637,0.6309523809523809,0.30508474576271194,0.33333333333333326,0,0.33107881435832875,0.552176348785312,0.456140350877193,0
72,809,72,0,0.0,1,6,1,111108,0.2727272727272727,0.48809523809523814,0.4067796610169494,0.23611111111111116,1,0.1397229390151029,0.14393336779257737,0.0,0
73,809,73,0,0.0,1,4,1,111108,0.49818181818181806,0.6904761904761902,0.42372881355932224,0.4027777777777777,0,0.11017808791988015,0.17294412959976846,0.456140350877193,0
74,809,74,0,0.0,1,4,1,11808,0.12363636363636354,0.5238095238095237,0.30508474576271194,0.2777777777777777,1,0.21349165843878537,0.26881613930613213,0.456140350877193,0
75,809,75,0,0.0,1,6,1,11808,0.38909090909090893,0.6428571428571428,0.38983050847457656,0.4305555555555556,0,0.13258018408195138,0.19458535936141175,0.456140350877193,0
76,809,76,0,1.0,1,2,1,11608,0.31999999999999984,0.4404761904761907,0.3220338983050848,0.2777777777777777,0,0.16701605351064197,0.3090560746795763,0.456140350877193,0
77,809,77,0,0.0,1,2,1,11608,0.18545454545454554,0.75,0.20338983050847492,0.33333333333333326,0,0.14372955947843957,0.17663044319331966,0.456140350877193,0
78,809,78,0,1.0,1,2,1,11908,0.14909090909090916,0.35714285714285743,0.25423728813559343,0.23611111111111116,1,0.03808078110019886,0.15621798462952796,0.456140350877193,0
79,809,79,0,1.0,1,3,1,11908,0.36363636363636376,0.7142857142857144,0.38983050847457656,0.36111111111111116,0,0.28323785811157776,0.3724724300265878,0.456140350877193,0
80,809,80,0,0.0,1,3,1,11208,0.09090909090909083,0.48809523809523814,0.2881355932203391,0.13888888888888884,1,0.013033440971510046,0.14851727243745572,0.456140350877193,0
81,809,81,0,0.0,1,3,1,11208,0.3927272727272726,0.535714285714286,0.4067796610169494,0.5555555555555556,0,0.1988186034383801,0.24398072345838706,0.456140350877193,0
82,809,82,0,1.0,1,2,1,11708,0.16727272727272724,0.6785714285714288,0.25423728813559343,0.3055555555555556,1,0.05022982420157751,0.23837851724148607,0.456140350877193,0
83,809,83,0,0.0,1,2,1,11708,0.10909090909090913,0.75,0.3559322033898309,0.41666666666666674,0,0.7826078488422934,0.17208987053022895,0.456140350877193,0
84,809,84,0,1.0,1,2,1,111708,0.18909090909090898,0.5595238095238098,0.3220338983050848,0.18055555555555558,1,0.1381210857941455,0.1964114928796281,0.456140350877193,0
85,809,85,0,1.0,1,3,1,111708,0.3345454545454545,0.8571428571428572,0.37288135593220373,0.23611111111111116,0,0.30137695779852125,0.2854308591803445,0.456140350877193,0
86,809,86,0,1.0,1,3,1,11808,0.1527272727272726,0.7619047619047619,0.30508474576271194,0.3055555555555556,0,0.18655230309129833,0.24645683670342677,0.456140350877193,0
87,809,87,0,1.0,1,2,1,11808,0.17454545454545456,0.6547619047619051,0.2881355932203391,0.2222222222222222,1,0.19064636963617643,0.28998071726810437,0.456140350877193,0
88,809,88,0,1.0,1,2,1,11808,0.22545454545454535,0.7261904761904763,0.2881355932203391,0.3472222222222223,0,0.28739154698477964,0.27682017537072134,0.456140350877193,0
89,809,89,0,1.0,1,2,1,11808,0.2472727272727271,0.6785714285714288,0.30508474576271194,0.25,1,0.14650398515642515,0.2805900577862932,0.456140350877193,0
90,809,90,0,1.0,1,1,1,111408,0.13090909090909109,0.5833333333333335,0.5084745762711869,0.23611111111111116,1,0.16557319316521446,0.2978547573873289,0.456140350877193,0
91,809,91,0,1.0,1,1,1,111408,0.3272727272727274,0.5952380952380953,0.5593220338983054,0.4444444444444444,0,0.22616339061846635,0.3667804647045534,0.456140350877193,0
92,809,92,0,1.0,1,2,1,11508,0.06909090909090909,0.4761904761904763,0.22033898305084776,0.19444444444444442,1,0.07604827977658313,0.10000711882558022,0.456140350877193,0
93,809,93,0,1.0,1,4,1,11508,0.2727272727272727,0.5952380952380953,0.2372881355932206,0.48611111111111116,0,0.17229859180010143,0.18399997523886746,0.456140350877193,0
94,809,94,0,1.0,1,3,1,111708,0.14909090909090916,0.5,0.25423728813559343,0.16666666666666663,1,0.2534008576075706,0.2222837811487306,0.456140350877193,0
95,809,95,0,1.0,1,1,1,111708,0.3163636363636362,0.6904761904761902,0.6101694915254239,0.4444444444444444,0,0.16889813167471956,0.1359169511617626,0.456140350877193,0
96,809,96,0,1.0,1,2,1,11808,0.21818181818181825,0.6547619047619051,0.30508474576271194,0.2777777777777777,1,0.09352159679724736,0.16022928808649084,0.456140350877193,0
97,809,97,0,1.0,1,3,1,11808,0.2981818181818181,0.6428571428571428,0.4067796610169494,0.45833333333333326,0,0.15151822296842887,0.31168694500243,0.456140350877193,0
98,809,98,0,1.0,1,2,1,111008,0.036363636363636376,0.35714285714285743,0.10169491525423746,0.05555555555555558,1,0.2802209682984105,0.26642669002466945,0.456140350877193,0
99,809,99,0,1.0,1,3,1,111008,0.4036363636363638,0.6428571428571428,0.33898305084745806,0.38888888888888884,0,0.265925521377387,0.30386552228966224,0.456140350877193,0
100,910,100,0,1.0,1,2,1,11909,0.10545454545454547,0.5714285714285712,0.33898305084745806,0.2847222222222223,1,0.2409358161660775,0.22841835171331581,0.456140350877193,0
101,910,101,0,0.731578947368421,1,1,1,11909,0.3236363636363635,0.8214285714285716,0.5254237288135597,0.5625,0,0.2739824853448316,0.1973740819036376,0.456140350877193,0
102,910,102,0,0.731578947368421,1,2,1,111509,0.20363636363636362,0.34523809523809534,0.1864406779661021,0.10416666666666663,1,0.3145872783440573,0.2455190088118684,0.0,0
103,910,103,0,0.731578947368421,1,3,1,111509,0.20727272727272705,0.8214285714285716,0.30508474576271194,0.4305555555555556,0,0.37504233185310953,0.41058600315085414,0.456140350877193,0
104,910,104,0,0.731578947368421,1,1,1,111509,0.2109090909090907,0.6547619047619051,0.3559322033898309,0.0625,1,0.27708880865048435,0.35709267163333713,0.456140350877193,0
105,910,105,0,0.731578947368421,1,1,1,111509,0.27636363636363637,0.6904761904761902,0.20338983050847492,0.23611111111111116,0,0.24341610502433375,0.37651158975755816,0.456140350877193,0
106,910,106,0,0.731578947368421,1,3,1,111509,0.23636363636363633,0.48809523809523814,0.4576271186440679,0.29166666666666674,1,0.22676756354547756,0.16367418063865102,0.456140350877193,0
107,910,107,0,0.731578947368421,1,1,1,111509,0.22181818181818191,0.8214285714285716,0.30508474576271194,0.33333333333333326,0,0.3895822303202592,0.4059061491177305,0.456140350877193,0
108,910,108,0,0.731578947368421,1,2,1,112009,0.21818181818181825,0.4642857142857144,0.15254237288135597,0.13194444444444442,1,0.42990083614353236,0.5400062521859441,0.456140350877193,0
109,910,109,0,0.731578947368421,1,2,1,112009,0.4036363636363638,0.7023809523809526,0.42372881355932224,0.5763888888888888,0,0.3349085552476392,0.48495606446560924,0.456140350877193,0
110,910,110,0,0.731578947368421,1,1,1,111209,0.21818181818181825,0.4047619047619049,0.4406779661016951,0.3125,0,0.16044567292939615,0.13708691467004286,0.456140350877193,0
111,910,111,0,0.731578947368421,1,5,1,111209,0.49090909090909096,0.8571428571428572,0.3220338983050848,0.5277777777777777,0,0.7192157994400272,0.2133945345990398,0.456140350877193,0
112,910,112,0,0.731578947368421,1,3,1,111509,0.27636363636363637,0.5476190476190474,0.3559322033898309,0.13888888888888884,1,0.27711861981464603,0.29605338500156364,0.456140350877193,0
113,910,113,0,0.731578947368421,1,2,1,111509,0.3672727272727274,0.7619047619047619,0.42372881355932224,0.4375,0,0.23245950848942454,0.18767700340775129,0.456140350877193,0
114,910,114,0,0.731578947368421,1,4,1,111709,0.2727272727272727,0.9047619047619047,0.3220338983050848,0.33333333333333326,1,0.234011676436779,0.07086636107302446,0.0,0
115,910,115,0,0.731578947368421,1,5,1,111709,0.3854545454545455,0.6190476190476191,0.4067796610169494,0.3819444444444444,0,0.25481390678883664,0.18520089016271335,0.456140350877193,0
116,910,116,0,0.0,1,4,1,111809,0.23636363636363633,0.4642857142857144,0.27118644067796627,0.05555555555555558,0,0.30765320156003817,0.38562368649930256,0.456140350877193,0
117,910,117,0,0.0,1,2,1,111809,0.18909090909090898,0.8809523809523809,0.4576271186440679,0.29861111111111116,0,0.37050308525674946,0.20172894607335046,0.456140350877193,0
118,910,118,0,0.0,1,3,1,112209,0.13090909090909109,0.4642857142857144,0.2881355932203391,0.18055555555555558,1,0.26475493633130287,0.9642758761571963,0.0,0
119,910,119,0,0.0,1,3,1,112209,0.3272727272727274,0.6547619047619051,0.2881355932203391,0.17361111111111116,0,0.33598573197935,0.28433517906941574,0.456140350877193,0
120,910,120,0,0.0,1,2,0,111709,0.14909090909090916,0.48809523809523814,0.25423728813559343,0.125,1,0.28037598635205163,0.2550706156546081,0.456140350877193,0
121,910,121,0,1.0,1,3,0,111709,0.20363636363636362,0.7976190476190479,0.4406779661016951,0.2222222222222222,0,0.2938307584437141,0.18351403801452904,0.456140350877193,0
122,910,122,0,0.0,1,6,1,111609,0.29454545454545467,0.4642857142857144,0.06779661016949179,0.20833333333333337,1,0.33289530796125,0.4358423582502553,0.456140350877193,0
123,910,123,0,0.0,1,5,1,111609,0.33818181818181814,0.6428571428571428,0.5084745762711869,0.32638888888888884,0,0.39001349849513267,0.4928486754341712,0.0,0
124,910,124,0,0.0,1,7,1,111809,0.11272727272727279,0.3333333333333335,0.2372881355932206,0.09722222222222221,1,0.2354048515086038,0.3294932943758191,0.456140350877193,0
125,910,125,0,0.0,1,4,1,111809,0.3090909090909091,0.7023809523809526,0.4576271186440679,0.36111111111111116,0,0.31662834938366413,0.43650162340174603,0.456140350877193,0
126,910,126,0,0.0,1,3,1,112109,0.24363636363636343,0.535714285714286,0.3220338983050848,0.1597222222222222,0,0.24818390387926703,0.3470056053013586,0.456140350877193,0
127,910,127,0,0.0,1,2,1,112109,0.3418181818181818,0.6190476190476191,0.38983050847457656,0.4444444444444444,0,0.17756721821295196,0.30766945126235434,0.456140350877193,0
128,910,128,0,0.0,1,5,1,111809,0.25090909090909097,0.4761904761904763,0.3220338983050848,0.09722222222222221,1,0.3096604866135948,0.39658667789171353,0.456140350877193,0
129,910,129,0,0.0,1,11,1,111809,0.4363636363636363,0.5833333333333335,0.6440677966101696,0.36111111111111116,0,0.2931073408600562,0.31103387013405204,0.456140350877193,0
130,910,130,0,0.0,1,3,0,112309,0.23272727272727267,0.5714285714285712,0.30508474576271194,0.17361111111111116,1,0.26877745608219294,0.44538467966832496,0.456140350877193,0
131,910,131,0,0.0,1,5,0,112309,0.3999999999999999,0.7261904761904763,0.42372881355932224,0.2222222222222222,0,0.773547043606976,0.2720443719493506,0.456140350877193,0
132,910,132,0,1.0,1,2,1,111009,0.17090909090909068,0.6428571428571428,0.3559322033898309,0.2222222222222222,1,0.26926437176350126,0.44634107840922166,0.456140350877193,0
133,910,133,0,1.0,1,2,1,111009,0.1963636363636363,0.6428571428571428,0.4576271186440679,0.4930555555555556,0,0.18579907434347875,0.16269921104841778,0.456140350877193,0
134,910,134,0,1.0,1,1,1,111309,0.21818181818181825,0.535714285714286,0.25423728813559343,0.20138888888888884,1,0.2155943392176598,0.3834973242501256,0.456140350877193,0
135,910,135,0,1.0,1,1,1,111309,0.3272727272727274,0.5238095238095237,0.30508474576271194,0.33333333333333326,0,0.2606390082660395,0.2937629802499018,0.456140350877193,0
136,910,136,0,1.0,1,1,1,111609,0.1272727272727272,0.5238095238095237,0.3220338983050848,0.13194444444444442,1,0.22410840770225104,0.32238375422100063,0.0,0
137,910,137,0,1.0,1,1,1,111609,0.29454545454545467,0.8333333333333335,0.47457627118644075,0.35416666666666674,0,0.2638844503377804,0.2143478381983801,0.456140350877193,0
138,910,138,0,1.0,1,1,0,111609,0.17818181818181822,0.4047619047619049,0.22033898305084776,0.19444444444444442,1,0.1956228466402421,0.29352155920851075,0.456140350877193,0
140,910,140,0,1.0,1,1,1,111409,0.29454545454545467,0.4761904761904763,0.3559322033898309,0.19444444444444442,1,0.32909537823610124,0.4546082015060966,0.456140350877193,0
141,910,141,0,1.0,1,2,1,111409,0.3090909090909091,0.48809523809523814,0.25423728813559343,0.2152777777777778,0,0.31835938431598887,0.3104581738045802,0.456140350877193,0
142,910,142,0,1.0,1,2,1,111609,0.0,0.2857142857142858,0.27118644067796627,0.09722222222222221,1,0.23166653152272243,0.1262167775243217,0.456140350877193,0
143,910,143,0,1.0,1,1,1,111609,0.31272727272727274,0.4642857142857144,0.30508474576271194,0.2847222222222223,0,0.28311463863304276,0.3786131908742849,0.456140350877193,0
144,910,144,0,1.0,1,1,1,111609,0.18909090909090898,0.4404761904761907,0.33898305084745806,0.08333333333333337,1,0.28541009827349617,0.361051357683845,0.456140350877193,0
145,910,145,0,1.0,1,2,1,111609,0.25090909090909097,0.6666666666666665,0.22033898305084776,0.26388888888888884,0,0.3156266942678301,0.30459907083850446,0.456140350877193,0
146,910,146,0,1.0,1,2,1,111309,0.2581818181818183,0.6547619047619051,0.30508474576271194,0.4305555555555556,0,0.2937115137870674,0.37855128804315896,0.456140350877193,0
147,910,147,0,1.0,1,2,1,111309,0.16363636363636358,0.6309523809523809,0.20338983050847492,0.2152777777777778,1,0.20971955246685403,0.3676842460389933,0.456140350877193,0
148,910,148,0,1.0,1,1,1,111709,0.14181818181818184,0.5595238095238098,0.38983050847457656,0.20833333333333337,0,0.2605734237048838,0.3796655390034269,0.456140350877193,0
149,910,149,0,1.0,1,1,1,111709,0.20727272727272705,0.5952380952380953,0.3559322033898309,0.29166666666666674,0,0.26693512613699766,0.3044350283360213,0.456140350877193,0
150,910,150,0,1.0,1,3,1,111709,0.14181818181818184,0.4761904761904763,0.25423728813559343,0.2777777777777777,1,0.2588503384163354,0.2933358507151329,0.456140350877193,0
151,910,151,0,1.0,1,4,1,111709,0.3418181818181818,0.6428571428571428,0.4915254237288136,0.36111111111111116,0,0.25124849155509343,0.29368869685255206,0.456140350877193,0
152,708,152,0,1.0,1,4,0,111907,0.5236363636363637,0.5714285714285712,0.33898305084745806,0.2222222222222222,1,0.27965853100122606,0.8407178252297367,0.0,1
153,708,153,0,1.0,1,5,0,111907,0.6509090909090909,0.7619047619047619,0.4067796610169494,0.33333333333333326,0,0.2560759127383503,0.861260279738894,0.456140350877193,1
154,708,154,0,1.0,1,3,1,112607,0.698181818181818,0.7261904761904763,0.3559322033898309,0.26388888888888884,0,0.3296280043691242,0.7003810119255798,0.456140350877193,1
155,708,155,0,1.0,1,3,1,112607,0.48363636363636364,0.6666666666666665,0.27118644067796627,0.22916666666666663,1,0.20168445001979451,0.740162866348693,0.456140350877193,1
156,708,156,0,1.0,1,3,1,112107,0.749090909090909,0.7976190476190479,0.42372881355932224,0.2847222222222223,0,0.2731139867622532,0.7427937366715458,0.456140350877193,1
157,708,157,0,1.0,1,3,1,112107,0.4763636363636363,0.5595238095238098,0.4406779661016951,0.3472222222222223,1,0.24986127871610053,0.7812787267825687,0.456140350877193,1
158,708,158,0,1.0,1,2,1,112807,0.509090909090909,0.6071428571428572,0.10169491525423746,0.1527777777777778,1,0.24334654564129,0.7620548025763965,0.456140350877193,1
159,708,159,0,1.0,1,3,1,112807,0.698181818181818,0.6071428571428572,0.42372881355932224,0.29166666666666674,0,0.19969703907567893,0.6741063552541577,0.456140350877193,1
160,708,160,0,1.0,1,6,1,112107,0.5054545454545454,0.6904761904761902,0.38983050847457656,0.4027777777777777,1,0.1668491109913366,0.8438129667860359,0.456140350877193,1
