Unnamed: 0,studyName,Sample Number,Region,Island,Stage,Individual ID,Clutch Completion,Date Egg,Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Sex,Delta 15 N (o/oo),Delta 13 C (o/oo),Comments,Species
22,708,22,0,0.731578947368421,1,2,1,111207,0.1381818181818181,0.7261904761904763,0.2881355932203391,0.3055555555555556,1,0.3161295092366911,0.6140141819386109,0.456140350877193,0
46,708,46,0,1.0,1,3,1,111307,0.3272727272727274,0.7023809523809526,0.1694915254237288,0.2013888888888888,0,0.0,0.0,0.3333333333333333,0
441,910,441,0,0.731578947368421,1,3,1,112907,0.4908558770425355,0.22010032891593,0.728421275557225,0.5555555555555556,1,0.2021415545369411,0.1765437792297444,0.456140350877193,2
451,708,451,0,0.731578947368421,1,3,1,112707,0.4943349924412188,0.2433011884696017,0.6603629708625447,0.6527777777777777,1,0.1992737205445824,0.0377916784024137,0.456140350877193,2
138,910,138,0,1.0,1,1,0,111609,0.1781818181818182,0.4047619047619049,0.2203389830508477,0.1944444444444444,1,0.1956228466402421,0.2935215592085107,0.456140350877193,0
94,809,94,0,1.0,1,3,1,111708,0.1490909090909091,0.5,0.2542372881355934,0.1666666666666666,1,0.2534008576075706,0.2222837811487306,0.456140350877193,0
58,809,58,0,0.731578947368421,1,2,1,111508,0.1599999999999999,0.4166666666666669,0.1525423728813559,0.0416666666666666,1,0.828792894290407,0.3519114046680922,0.456140350877193,0
194,809,194,0,1.0,1,3,1,111408,0.6836363636363636,0.7142857142857144,0.4067796610169494,0.2361111111111111,0,0.4752933021071328,0.6662601714089398,0.456140350877193,1
24,708,24,0,0.731578947368421,1,4,1,111007,0.2436363636363634,0.4880952380952381,0.1355932203389831,0.3055555555555556,0,0.3989409484560997,0.5323581574003295,0.456140350877193,0
17,708,17,0,1.0,1,1,1,111207,0.3781818181818182,0.9047619047619048,0.4237288135593222,0.5,0,0.2073227348682507,0.5814563879079016,0.456140350877193,0
67,809,67,0,0.731578947368421,1,2,1,11608,0.3272727272727274,0.7142857142857144,0.2711864406779662,0.3888888888888888,0,0.2143581696104197,0.3740230959462929,0.456140350877193,0
304,910,304,0,0.731578947368421,1,4,1,112209,0.4654545454545453,0.0833333333333334,0.6779661016949157,0.5694444444444444,1,0.0954314987145426,0.2521983242903616,0.456140350877193,2
360,809,360,0,1.0,1,3,1,112508,0.6962712712477652,0.7061641875170253,0.5012207652978682,0.3472222222222223,1,0.2560759127383503,0.5797323940610433,0.456140350877193,1
31,708,31,0,1.0,1,3,1,11907,0.1854545454545455,0.5952380952380953,0.1016949152542374,0.3333333333333332,0,0.9964345847662566,0.6216096593177687,0.456140350877193,0
85,809,85,0,1.0,1,3,1,111708,0.3345454545454545,0.8571428571428572,0.3728813559322037,0.2361111111111111,0,0.3013769577985212,0.2854308591803445,0.456140350877193,0
381,910,381,0,1.0,1,3,1,112607,0.4982427955884108,0.4587837186860772,0.3804304888738397,0.2638888888888888,1,0.3945288961601632,0.7294196300067783,0.456140350877193,1
127,910,127,0,0.0,1,2,1,112109,0.3418181818181818,0.6190476190476191,0.3898305084745765,0.4444444444444444,0,0.1775672182129519,0.3076694512623543,0.456140350877193,0
187,809,187,0,1.0,1,4,1,112508,0.56,0.4404761904761907,0.4576271186440679,0.3333333333333332,1,0.2873895595738356,0.5797323940610433,0.456140350877193,1
156,708,156,0,1.0,1,3,1,112107,0.749090909090909,0.7976190476190479,0.4237288135593222,0.2847222222222223,0,0.2731139867622532,0.7427937366715458,0.456140350877193,1
95,809,95,0,1.0,1,1,1,111708,0.3163636363636362,0.6904761904761902,0.6101694915254239,0.4444444444444444,0,0.1688981316747195,0.1359169511617626,0.456140350877193,0
412,708,412,0,1.0,1,3,1,12307,0.3781818181818182,0.4769140762842316,0.2542372881355934,0.1805555555555555,1,0.4191926659766378,0.750222076406664,0.456140350877193,1
170,708,170,0,1.0,1,5,1,113007,0.5199999999999998,0.6547619047619051,0.3050847457627119,0.2083333333333333,1,0.335643897296962,0.7356903867998401,0.456140350877193,1
274,809,274,0,0.731578947368421,1,2,1,11408,0.5236363636363637,0.1547619047619048,0.7627118644067798,0.6111111111111112,1,0.1700607670770273,0.0583372280531264,0.0,2
283,809,283,0,0.731578947368421,1,2,1,111308,0.8072727272727271,0.3095238095238095,1.0,0.8194444444444444,0,0.1717957768312401,0.0547468638478179,0.456140350877193,2
398,910,398,0,1.0,1,3,1,112109,0.5445116843736519,0.5974057464476981,0.3933528372907289,0.1666666666666666,1,0.3841943592507622,0.750222076406664,0.0,1
105,910,105,0,0.731578947368421,1,1,1,111509,0.2763636363636363,0.6904761904761902,0.2033898305084749,0.2361111111111111,0,0.2434161050243337,0.3765115897575581,0.456140350877193,0
313,910,313,0,0.731578947368421,1,3,1,12109,0.6327272727272726,0.3571428571428574,0.8813559322033901,0.8194444444444444,0,0.2387516515384946,0.4105983837170797,0.456140350877193,2
5,708,5,0,0.0,1,1,1,111607,0.2618181818181817,0.8928571428571432,0.3050847457627119,0.2638888888888888,0,0.2052518526644822,0.5325160096196999,0.0,0
45,708,45,0,1.0,1,3,1,111607,0.2727272727272727,0.6785714285714288,0.3050847457627119,0.5277777777777777,0,0.3694318707578712,0.9025401826752546,0.456140350877193,0
159,708,159,0,1.0,1,3,1,112807,0.698181818181818,0.6071428571428572,0.4237288135593222,0.2916666666666667,0,0.1996970390756789,0.6741063552541577,0.456140350877193,1
132,910,132,0,1.0,1,2,1,111009,0.1709090909090906,0.6428571428571428,0.3559322033898309,0.2222222222222222,1,0.2692643717635012,0.4463410784092216,0.456140350877193,0
393,910,393,0,1.0,1,4,1,112807,0.6377247107698407,0.6953692408416345,0.4679210873525128,0.3041921672006882,0,0.3971920268252777,0.6741063552541577,0.456140350877193,1
288,809,288,0,0.731578947368421,1,3,1,111308,0.4145454545454545,0.1309523809523809,0.8135593220338984,0.5555555555555556,1,0.2021415545369411,0.1020994345176387,0.456140350877193,2
16,708,16,0,0.0,1,3,1,111207,0.24,0.7023809523809526,0.3898305084745765,0.2083333333333333,1,0.3086608189087048,0.604057111551997,0.456140350877193,0
422,708,422,0,1.0,1,5,1,111408,0.7219220891899869,0.670667082709743,0.4231036110617876,0.2088456520465905,1,0.9186723617914678,0.9682747990479336,0.456140350877193,1
449,809,449,0,0.731578947368421,1,6,1,11408,0.4295261636818939,0.0752435414430812,0.6101694915254239,0.4522201042536165,1,0.1478534371874797,0.5251774289897151,0.456140350877193,2
325,910,325,0,0.731578947368421,1,2,1,12109,0.5345454545454544,0.3571428571428574,0.7288135593220342,0.7777777777777777,0,0.137407605265208,0.2974369132772292,0.456140350877193,2
3,708,3,0,1.0,1,4,1,111607,0.3272727272727274,0.4642857142857144,0.3050847457627119,0.3055555555555556,0,0.0,0.0,0.0,0
18,708,18,0,0.0,1,1,1,111607,0.0836363636363635,0.6309523809523809,0.2033898305084749,0.1736111111111111,1,0.6736430753037959,0.5525910977538562,0.456140350877193,0
174,708,174,0,1.0,1,3,0,112807,0.4036363636363638,0.4166666666666669,0.2542372881355934,0.0555555555555555,1,0.3422242149329288,0.62109896096098,0.456140350877193,1
61,809,61,0,0.731578947368421,1,3,1,111308,0.3345454545454545,0.9523809523809526,0.3898305084745765,0.4722222222222223,0,0.2217592879663064,0.1982283409731753,0.456140350877193,0
222,708,222,0,0.731578947368421,1,3,1,112707,0.6036363636363637,0.119047619047619,0.6440677966101696,0.4861111111111111,0,0.1023218524577913,0.4818578277677536,0.456140350877193,2
231,708,231,0,0.731578947368421,1,3,0,112707,0.6145454545454545,0.3571428571428574,0.745762711864407,0.7916666666666667,0,0.0937998343294237,0.4682701563356,0.456140350877193,2
175,708,175,0,1.0,1,4,0,112807,0.6727272727272726,0.75,0.3559322033898309,0.3055555555555556,0,0.3277896492458172,0.6336373794055472,0.456140350877193,1
64,809,64,0,0.731578947368421,1,3,1,111308,0.1563636363636362,0.4761904761904763,0.2033898305084749,0.0416666666666666,1,0.1975546100779224,0.2791941489444021,0.456140350877193,0
111,910,111,0,0.731578947368421,1,5,1,111209,0.4909090909090909,0.8571428571428572,0.3220338983050848,0.5277777777777777,0,0.7192157994400272,0.2133945345990398,0.456140350877193,0
287,809,287,0,0.731578947368421,1,3,1,11908,0.6327272727272726,0.369047619047619,0.9661016949152544,0.8611111111111112,0,0.1721773597325104,0.0837081033901085,0.456140350877193,2
224,708,224,0,0.731578947368421,1,2,1,111807,0.5636363636363637,0.1666666666666667,0.7288135593220342,0.75,0,0.1197017611640822,0.4562176751153712,0.456140350877193,2
29,708,29,0,0.731578947368421,1,2,0,111007,0.3054545454545454,0.6904761904761902,0.1355932203389831,0.3472222222222223,0,0.2520176195904662,0.5888352053781185,0.456140350877193,0
150,910,150,0,1.0,1,3,1,111709,0.1418181818181818,0.4761904761904763,0.2542372881355934,0.2777777777777777,1,0.2588503384163354,0.2933358507151329,0.456140350877193,0
267,809,267,0,0.731578947368421,1,4,0,11908,0.669090909090909,0.3333333333333335,0.898305084745763,0.75,0,0.2038745768802099,0.1370188215558041,0.456140350877193,2
26,708,26,0,0.731578947368421,1,3,1,111207,0.3090909090909091,0.6547619047619051,0.1864406779661021,0.2361111111111111,0,0.2599076410386052,0.5124502069102128,0.456140350877193,0
7,708,7,0,0.0,1,3,0,111507,0.2581818181818183,0.7738095238095242,0.3898305084745765,0.5486111111111112,0,0.3633782170220951,0.6558481152135496,0.456140350877193,0
415,809,415,0,1.0,1,11,1,112408,0.6839676797404406,0.8571437425455684,0.6563942238094671,0.5328292218917645,0,0.3258121753564222,0.718741391637546,0.456140350877193,1
109,910,109,0,0.731578947368421,1,2,1,112009,0.4036363636363638,0.7023809523809526,0.4237288135593222,0.5763888888888888,0,0.3349085552476392,0.4849560644656092,0.456140350877193,0
233,708,233,0,0.731578947368421,1,2,1,112907,0.5927272727272725,0.1785714285714286,0.6949152542372885,0.875,0,0.0374825704060202,0.4761225304639307,0.456140350877193,2
426,708,426,0,1.0,1,4,1,112207,0.5662501376516245,0.693793410288531,0.3992761513300551,0.4027777777777777,0,0.4666917875410001,0.8137777131237094,0.456140350877193,1
119,910,119,0,0.0,1,3,1,112209,0.3272727272727274,0.6547619047619051,0.2881355932203391,0.1736111111111111,0,0.33598573197935,0.2843351790694157,0.456140350877193,0
115,910,115,0,0.731578947368421,1,5,1,111709,0.3854545454545455,0.6190476190476191,0.4067796610169494,0.3819444444444444,0,0.2548139067888366,0.1852008901627133,0.456140350877193,0
195,809,195,0,1.0,1,5,1,111408,0.4872727272727273,0.4642857142857144,0.4067796610169494,0.2222222222222222,1,0.3443646565197411,0.7291998749562802,0.456140350877193,1
177,708,177,0,1.0,1,1,0,112807,0.7236363636363636,0.7023809523809526,0.4237288135593222,0.4027777777777777,0,0.3449728042686408,0.7883696960880506,0.456140350877193,1
337,910,337,0,1.0,1,3,1,12109,0.6072727272727272,0.369047619047619,0.8474576271186445,0.9166666666666669,0,0.1403211497092815,0.3507012043195789,0.456140350877193,2
352,708,352,0,1.0,1,4,1,112207,0.5404858651846787,0.5320339222754678,0.4067796610169494,0.2259860115549862,1,0.3443646565197411,0.8377186330616837,0.456140350877193,1
157,708,157,0,1.0,1,3,1,112107,0.4763636363636363,0.5595238095238098,0.4406779661016951,0.3472222222222223,1,0.2498612787161005,0.7812787267825687,0.456140350877193,1
416,708,416,0,1.0,1,5,1,111408,0.4838415848529382,0.6690181597732536,0.2740560593843093,0.2291666666666666,1,0.3443646565197411,0.6662601714089398,0.456140350877193,1
407,708,407,0,1.0,1,4,1,112109,0.5737581641516183,0.7252604407385888,0.4322790850659781,0.3911830276903116,0,0.2764687364359204,0.7883696960880506,0.456140350877193,1
143,910,143,0,1.0,1,1,1,111609,0.3127272727272727,0.4642857142857144,0.3050847457627119,0.2847222222222223,0,0.2831146386330427,0.3786131908742849,0.456140350877193,0
444,809,444,0,1.0,1,4,1,11208,0.4495222669260288,0.4901805808784458,0.797775185319507,0.7088106662072977,0,0.1037547757484989,0.0,0.456140350877193,2
239,708,239,0,0.731578947368421,1,2,1,112707,0.6036363636363637,0.2380952380952381,0.8474576271186445,0.7361111111111112,0,0.541009628608542,0.5022393349159833,0.456140350877193,2
355,809,355,0,1.0,1,11,1,112408,0.6687446044639775,0.6839569418309153,0.4505874116176733,0.4871582942449002,0,0.3395869206100874,0.7944145075475033,0.456140350877193,1
201,910,201,0,1.0,1,2,1,112309,0.6436363636363636,0.5,0.4406779661016951,0.2708333333333332,1,0.3357710915973855,0.8056405859721991,0.456140350877193,1
110,910,110,0,0.731578947368421,1,1,1,111209,0.2181818181818182,0.4047619047619049,0.4406779661016951,0.3125,0,0.1604456729293961,0.1370869146700428,0.456140350877193,0
442,809,442,0,0.731578947368421,1,2,1,11308,0.5977225824558838,0.2365463906432077,0.8463550577460133,0.7352076167640935,0,0.1024629586348235,0.0486772912559168,0.456140350877193,2
147,910,147,0,1.0,1,2,1,111309,0.1636363636363635,0.6309523809523809,0.2033898305084749,0.2152777777777778,1,0.209719552466854,0.3676842460389933,0.456140350877193,0
361,910,361,0,1.0,1,2,0,112109,0.6581818181818182,0.6748692580748137,0.487391029036226,0.3033959560991968,0,0.3636167063353892,0.7157174383370419,0.0,1
154,708,154,0,1.0,1,3,1,112607,0.698181818181818,0.7261904761904763,0.3559322033898309,0.2638888888888888,0,0.3296280043691242,0.7003810119255798,0.456140350877193,1
178,809,178,0,1.0,1,4,0,112508,0.669090909090909,0.6309523809523809,0.4745762711864407,0.1944444444444444,1,0.2598937291619962,0.9682747990479336,0.456140350877193,1
227,708,227,0,0.731578947368421,1,3,1,112707,0.530909090909091,0.2619047619047621,0.7966101694915255,0.6944444444444444,0,0.1181575428605044,0.492418450757845,0.456140350877193,2
84,809,84,0,1.0,1,2,1,111708,0.1890909090909089,0.5595238095238098,0.3220338983050848,0.1805555555555555,1,0.1381210857941455,0.1964114928796281,0.456140350877193,0
395,708,395,0,1.0,1,4,1,111909,0.4945454545454546,0.4681228929110723,0.3861884406267788,0.2623966527568051,1,0.8992227633279755,0.6556438358708334,0.456140350877193,1
414,910,414,0,1.0,1,2,0,112709,0.6380596985297959,0.6941509823836478,0.4337959674950795,0.1687290350076724,1,0.3841943592507622,0.745842451104501,0.456140350877193,1
197,910,197,0,1.0,1,1,1,111709,0.6799999999999999,0.6428571428571428,0.4915254237288136,0.4861111111111111,0,0.3629151502721164,0.8241711984697622,0.456140350877193,1
75,809,75,0,0.0,1,6,1,11808,0.3890909090909089,0.6428571428571428,0.3898305084745765,0.4305555555555556,0,0.1325801840819513,0.1945853593614117,0.456140350877193,0
252,708,252,0,0.731578947368421,1,3,1,12307,0.4727272727272726,0.1666666666666667,0.593220338983051,0.6527777777777777,0,0.5433788211950223,0.4583471325061046,0.456140350877193,2
297,809,297,0,0.731578947368421,1,1,1,11608,0.6909090909090909,0.3809523809523811,0.8135593220338984,0.9166666666666669,0,0.1532432956679208,0.0774806785788353,0.456140350877193,2
205,910,205,0,1.0,1,4,1,112309,0.6763636363636365,0.7857142857142856,0.5254237288135597,0.375,0,0.4581121344952532,0.7514632281707403,0.456140350877193,1
120,910,120,0,0.0,1,2,0,111709,0.1490909090909091,0.4880952380952381,0.2542372881355934,0.125,1,0.2803759863520516,0.2550706156546081,0.456140350877193,0
425,910,425,0,1.0,1,11,1,112709,0.721390018127273,0.8912793746726217,0.6362151057415275,0.5783284547395844,0,0.3629151502721164,0.8241711984697622,0.456140350877193,1
270,809,270,0,0.731578947368421,1,4,1,11408,0.5272727272727273,0.1309523809523809,0.6440677966101696,0.5972222222222223,1,0.1491929521638135,0.0479808844057494,0.456140350877193,2
399,708,399,0,1.0,1,3,1,111709,0.693556313091318,0.7338086964352706,0.4298981872890897,0.2755694203126955,1,0.3461056285067865,0.7547812199190931,0.456140350877193,1
411,809,411,0,1.0,1,5,1,112408,0.8537217398275934,0.7955801084730671,0.5922527068459749,0.3603181903321184,0,0.4118809811132364,0.7273180288900516,0.456140350877193,1
183,809,183,0,1.0,1,2,1,112408,0.8036363636363637,0.916666666666667,0.4915254237288136,0.4444444444444444,1,0.3697836424949796,0.7485847465233828,0.456140350877193,1
210,910,210,0,1.0,1,4,1,112109,0.6581818181818182,0.6785714285714288,0.5084745762711869,0.3055555555555556,0,0.4198842849851898,0.8092371404606187,0.456140350877193,1
380,910,380,0,1.0,1,5,1,112709,0.539636551339894,0.6127891419822129,0.4918159556327022,0.1944444444444444,1,0.364886661928679,0.8081445554912445,0.456140350877193,1
350,809,350,0,1.0,1,6,1,112309,0.4783314545306152,0.4805842517034566,0.2769347941710767,0.244337073413508,1,0.4011410123712358,0.7852405079746321,0.456140350877193,1
240,708,240,0,0.731578947368421,1,2,1,112707,0.6581818181818182,0.142857142857143,0.7796610169491527,0.8333333333333333,0,0.0524676489246518,0.5079374905211296,0.456140350877193,2
36,708,36,0,1.0,1,3,1,111607,0.2436363636363634,0.8214285714285716,0.3050847457627119,0.3472222222222223,0,0.3095690657101655,0.586835743932749,0.456140350877193,0
141,910,141,0,1.0,1,2,1,111409,0.3090909090909091,0.4880952380952381,0.2542372881355934,0.2152777777777778,0,0.3183593843159888,0.3104581738045802,0.456140350877193,0
332,910,332,0,0.731578947368421,1,5,1,112709,0.4145454545454545,0.25,0.6949152542372885,0.5416666666666667,0,0.1160926228895684,0.2810636144444078,0.456140350877193,2
324,910,324,0,0.731578947368421,1,3,1,12109,0.5527272727272725,0.0833333333333334,0.745762711864407,0.5625,0,0.1244079502797479,0.2413219968615276,0.456140350877193,2
257,809,257,0,0.731578947368421,1,3,1,11208,0.4472727272727272,0.5,0.7966101694915255,0.7083333333333333,0,0.1004159253623846,0.0704485169629247,0.456140350877193,2
321,910,321,0,0.731578947368421,1,4,1,112209,0.8654545454545455,0.4642857142857144,0.9491525423728816,0.8055555555555556,0,0.1350644477620957,0.2056071584433922,0.456140350877193,2
60,809,60,0,0.731578947368421,1,2,1,111308,0.130909090909091,0.4523809523809521,0.2203389830508477,0.125,1,0.2648264831252911,0.1885281673357344,0.456140350877193,0
112,910,112,0,0.731578947368421,1,3,1,111509,0.2763636363636363,0.5476190476190474,0.3559322033898309,0.1388888888888888,1,0.277118619814646,0.2960533850015636,0.456140350877193,0
212,910,212,0,1.0,1,3,1,112709,0.72,0.7619047619047619,0.5762711864406782,0.3472222222222223,0,0.0,1.0,0.456140350877193,1
251,708,251,0,0.731578947368421,1,3,1,112907,0.3890909090909089,0.1309523809523809,0.6271186440677967,0.5555555555555556,1,0.0004610793390349,0.4813780808265262,0.456140350877193,2
6,708,6,0,0.0,1,2,0,111507,0.2472727272727271,0.5595238095238098,0.1525423728813559,0.2569444444444444,0,0.3090384269880866,0.5572957129194309,0.456140350877193,0
328,910,328,0,0.731578947368421,1,3,1,11909,0.4072727272727272,0.1071428571428572,0.6101694915254239,0.5208333333333333,1,0.1567073529435145,0.1973524159127428,0.456140350877193,2
314,910,314,0,0.731578947368421,1,2,1,112709,0.4509090909090909,0.1904761904761904,0.7118644067796613,0.5972222222222223,0,0.1130558589669596,0.2641084289990001,0.456140350877193,2
160,708,160,0,1.0,1,6,1,112107,0.5054545454545454,0.6904761904761902,0.3898305084745765,0.4027777777777777,1,0.1668491109913366,0.8438129667860359,0.456140350877193,1
152,708,152,0,1.0,1,4,0,111907,0.5236363636363637,0.5714285714285712,0.338983050847458,0.2222222222222222,1,0.279658531001226,0.8407178252297367,0.0,1
179,809,179,0,1.0,1,5,0,112508,0.6327272727272726,0.7023809523809526,0.4745762711864407,0.3055555555555556,0,0.3971920268252777,0.8269289695964241,0.456140350877193,1
186,809,186,0,1.0,1,5,1,112508,0.6400000000000001,0.6547619047619051,0.3898305084745765,0.25,0,0.4218597714636409,0.8377186330616837,0.456140350877193,1
10,708,10,0,0.0,1,3,1,11907,0.207272727272727,0.4761904761904763,0.2372881355932206,0.1666666666666666,0,0.1987868048632739,0.5587937614326801,0.4385964912280701,0
249,708,249,0,0.731578947368421,1,2,1,112907,0.6509090909090909,0.2619047619047621,0.8135593220338984,0.7916666666666667,0,0.1337428194842587,0.565906396729055,0.456140350877193,2
104,910,104,0,0.731578947368421,1,1,1,111509,0.2109090909090907,0.6547619047619051,0.3559322033898309,0.0625,1,0.2770888086504843,0.3570926716333371,0.456140350877193,0
82,809,82,0,1.0,1,2,1,11708,0.1672727272727272,0.6785714285714288,0.2542372881355934,0.3055555555555556,1,0.0502298242015775,0.238378517241486,0.456140350877193,0
38,708,38,0,1.0,1,2,0,111307,0.1999999999999999,0.7380952380952381,0.1525423728813559,0.1666666666666666,1,0.3535822684785494,0.6118630585569838,0.456140350877193,0
317,910,317,0,0.731578947368421,1,2,1,111809,0.5381818181818181,0.1785714285714286,0.8474576271186445,0.6041666666666667,1,0.5211647341082646,0.3006249090802164,0.456140350877193,2
169,708,169,0,1.0,1,2,0,113007,0.9418181818181816,0.5595238095238098,0.1525423728813559,0.2777777777777777,1,0.3004210131344014,0.7547812199190931,0.456140350877193,1
428,708,428,0,0.731578947368421,1,4,1,11408,0.6550403998644208,0.2457011949147896,0.8675142410797525,0.8333333333333333,0,0.1238554500372837,0.1011739871923058,0.456140350877193,2
